,idx,lat,lon,distance,date
6161,25,40.38256072998047,143.417236328125,138.8424835205078,2017-12-26 08:00:00
6162,25,40.37976837158203,143.4011688232422,140.2359619140625,2017-12-26 07:00:00
6163,25,40.37702941894531,143.3847198486328,141.65969848632812,2017-12-26 06:00:00
6164,25,40.374351501464844,143.3678741455078,143.11483764648438,2017-12-26 05:00:00
6165,25,40.37178421020508,143.3506317138672,144.6005401611328,2017-12-26 04:00:00
6166,25,40.369449615478516,143.33287048339844,146.1248321533203,2017-12-26 03:00:00
6167,25,40.367408752441406,143.31455993652344,147.68991088867188,2017-12-26 02:00:00
6168,25,40.36567687988281,143.29566955566406,149.299072265625,2017-12-26 01:00:00
6169,25,40.36427307128906,143.27621459960938,150.95187377929688,2017-12-26 00:00:00
6170,25,40.36309051513672,143.2566375732422,152.61280822753906,2017-12-25 23:00:00
6171,25,40.36200714111328,143.23744201660156,154.2407989501953,2017-12-25 22:00:00
6172,25,40.36100387573242,143.21861267089844,155.83726501464844,2017-12-25 21:00:00
6173,25,40.36006546020508,143.2001495361328,157.40232849121094,2017-12-25 20:00:00
6174,25,40.35909652709961,143.18197631835938,158.94322204589844,2017-12-25 19:00:00
6175,25,40.35798263549805,143.16403198242188,160.466064453125,2017-12-25 18:00:00
6176,25,40.356693267822266,143.14633178710938,161.97006225585938,2017-12-25 17:00:00
6177,25,40.355201721191406,143.1288604736328,163.4571990966797,2017-12-25 16:00:00
6178,25,40.35347366333008,143.11163330078125,164.92701721191406,2017-12-25 15:00:00
6179,25,40.35148239135742,143.0946807861328,166.37802124023438,2017-12-25 14:00:00
6180,25,40.349185943603516,143.0780029296875,167.81173706054688,2017-12-25 13:00:00
6181,25,40.3465576171875,143.06163024902344,169.2272491455078,2017-12-25 12:00:00
6182,25,40.343563079833984,143.0456085205078,170.62290954589844,2017-12-25 11:00:00
6183,25,40.34022521972656,143.02996826171875,171.9970703125,2017-12-25 10:00:00
6184,25,40.33673095703125,143.01475524902344,173.34136962890625,2017-12-25 09:00:00
6185,25,40.33308792114258,143.0,174.65377807617188,2017-12-25 08:00:00
6186,25,40.329280853271484,142.98573303222656,175.93284606933594,2017-12-25 07:00:00
